negative,"Hey President Donald J. Trump! I am going to be BOLD here. I hope SOMEONE reading UNDERSTANDS! POTUS, please be like President Abraham Lincoln (whose birthday went unnoticed on February 12)! STOP catering to The Vatican and doing its BIDDING! Stop deceiving us Americans! GET REAL! Stop talking about a pretend wall!! (Eliminating illegals would hurt your businesses.) STOP ILLEGALS INSTANTLY! Fine businesses for hiring THEM! We are seeing more and more of them everyday. Put drug dealers (all around us in this very affluent area!) and child molesters (including Roman Catholic priests) into the FEMA camps instead of the homeless and disaster victims! STOP THE GRIDLOCK!  We DARE YOU to PROVE that YOU ARE PRESIDENTIAL!"
positive,YES!  NOW!
negative,If an illegal kills my daughter I will be killing the socialists just a heads up
neutral,What about all the white men who committed mass murder you f*** is kill me you only want to acknowledge s*** that's good for you f*** you Donald Trump
negative,DIGUSTING POS that you are  - to use the death of a child for political purposes is about as low as a cockroaches belly  May you be a one term president and retire permanently to Florida
negative,"Meanwhile 34,000 Americans are killed every year by white Americans. Where do you want the WHITEWALL? #ThoughtsandPrayers #PILLOCK"
negative,"Sad when we loose our family members to ILLEGAL imagrants! Even worse when polosi and Schumer Cortez ,Harris, and the others! Disregard human life so easily! And pertect ILLEGAL imagrants , is so unexpectable,  disrespectful to all Americans! They should all burn in hell, cause that's where there heading!"
negative,"Flint Michigan is still without clean water, and adults and children are being physically impacted by this neglect. In addition, Puerto Rico still needs our attention, there are still homeless vets, and your bitch ass  considers our boarder a national emergency. You are a joke."
positive,Now just change the immigration laws. No more Sanctuary City status!  No more housing and feeding illegals. All the money spent thus far spent on illegals could have built a Great Wall to protect us. Dems like to frivolously spend our money.   Safety for Americans first!
negative,BUILD THAT WALL MR PRESIDENT!  THE BEST AND MOST TRUSTWORTHY PRESIDENT WE HAVE EVER HAD! WHEN YOU SAY YOUR GOING TO DO SOMETHING YOU ACTUALLY DO IT! I GIVE YOU SO MUCH CREDIT TO ACTUALLY HAVE TO FIGHT WITH OUR OWN GOVERNMENT TO KEEP OUR CITIZENS SAFE! THE DEMOCRATS ARE MORE WORRIED ABOUT ILLEGAL IMMIGRANTS GETTING TREATED BETTER THAN OUR OWN AMERICAN CITIZENS!  YOU DEMOCRATS MAKE US ALL SICK! AND FOR THE DEMOCRATS BACKING THE NEW GREEN DEAL! YOU HAVE TO BE KIDDING ME!  WAKE UP THIS ISNT A FAIRY TALE YOU MORONS!
negative,"Lol theres people killed daily, Americans killing americans , theres shootings very often and they're usually American people and you use Immagrants as an excuse to build a wall? President trump is pathetic, the same goes to his followers that without any proof believe all the lies mr moron says"
negative,LET'S IMPORT MORE CRIMINALS!!!- Jesus Ayala
negative,Did I say import more criminals ? I dont see that in my comment ? But you cant go around blaming immagrants for every bad thing that happens and say nothing when your own does the same.
positive,Can we HELP VENEZUELA BUILD A WALL??? TO PROTECT FROM GAYDO AND 60 AND SOMETHING COUNTRIES???  I INSIST YOU ARE THE PRESIDENT OF THE UNITED STATES OF AMERICA. AND MY UNQUESTIONABLY SUPPORT TO YOU!!!  BUT WHEN IT COMES TO VENEZUELA ???  I DON'T KNOW IF YOU??? BUT THE US IS NOT DOING THE RIGHT THING!!!
positive,thats something both parties would agree on but it must be a united country first
positive,Ron O'Hearn   Thanks for commenting But can you be More specific???  I wouldn't agree if our prime Minister gets Marco Rubio and tells and says you are going to be the PRESIDENT!!!! Just because 40 countries  agree to  that!  While Mr Trump still is the PRESIDENT!!!  That would NOT BE JUST IT WOULD BE A VIOLATION OF THE LAW AND MUCH MORE.
neutral,A home grown killer...
positive,Kathy Finley Hayden yep so how does  a wall help us??
positive,Karen Breunig and?  So we have murderers her and you think that means we should welcome murderers to come here?  Nope
negative,"Police in Aurora, Illinois, have released the names of the five Henry Pratt Co. employees who were killed in Friday's shooting: • Clayton Parks of Elgin, Illinois. He was a human resources manager. • Trevor Wehner of DeKalb, Illinois. He was a human resources intern and a student at Northern Illinois University  • Russell Beyer of Yorkville, Illinois. He was a mold operator. • Vicente Juarez of Oswego, Illinois. He was a stock room attendant and fork lift operator. • Josh Pinkard of Oswego, Illinois. He was a plant manager.  Related Article: These are the victims of the mass shooting in Aurora, Illinois The gunman, Gary Martin, 45, shot several of the men at a meeting during which he was being fired, Aurora Police Chief Kristen Ziman said Saturday. At least one of the slain men was found on another level in the building, she said. Martin was not supposed to own a gun because of a 1995 aggravated assault conviction in Mississippi, she said. But he obtained one in Illinois in 2014. In January of that year, he applied for a firearms owner identification card, she said. In March 2014, he applied to buy a gun from a dealer in Aurora. After a waiting period and passing a background check that did not involve fingerprinting, he bought the gun, she said. Later that month, he applied for a concealed carry permit, and a fingerprint check led authorities to discover the Mississippi conviction, Ziman said. The permit was rejected, and Illinois State Police sent him a letter demanding he voluntarily surrender the weapon, but he did not, the chief said. Investigators are trying to determine why he didn't surrender the weapon and whether law enforcement followed up with him to confiscate the gun. ""He was not supposed to be in possession of a firearm,"" Ziman said."
neutral,bigots? how so?
negative,Obama gave $1.5 billion to Iran and Ding Dong Nancy and Chucky the Penguin didn’t say a word; along with a whole bunch of spineless RINOS and Libs! Wake up America we are under attack!
negative,We do not need the wall! If it’s drugs coming in your worried about? That’s our problem because that wouldn’t be a problem if Americans didn’t BUY the drugs. Illegal immigrants killing people? Yes it’s bad but Americans kill more Americans than illegals do. Why don’t we make it easier to become legal so that the people who are good people wanting a better life don’t have to wait 10-12 years to come in legally. Fix America and the other issues will be way easier to fix
neutral,"Build the wall, secure our borders, destroy the drug cartels and protect our nation."
positive,NOT bringing any more of them into the USA will make us SAFER!
negative,My son was killed by white guy but nobody cares because hes white
negative,"Martian backcountry skiers getting ready to drop in on Mars (see today's APOD, astronomy picture of the day). https://twitter.com/MarsBeings?s=09 #mars"
positive,"GOD İS NOT HUMAN. How does he become a child ? Who created Mary. you don't think !!!            KURAN  CHAPTER 112 ihlas verses In the name of Allah, the Gracious, the Merciful.  ١  قُلْ هُوَ اللَّهُ أَحَدٌ  1  Say, ""He is Allah, the One.  ٢  اللَّهُ الصَّمَدُ  2  Allah, the Absolute.  ٣  لَمْ يَلِدْ وَلَمْ يُولَدْ  3  He begets not, nor was He begotten.  ٤  وَلَمْ يَكُنْ لَهُ كُفُوًا أَحَدٌ  4  And there is none comparable to Him."""
neutral,"Heart broken story shared by a loving father. We need to remove illegals because no matter what you like to call them, by breaking into our country make them the criminal they are. We need to secure our border and keep those criminals away from our home"
negative,"What if it was your daughter, or mother, or brother, or sister, or father, or cousin, or uncle, or aunt, or any of a dozen people you simply can't imagine living without..?  What if this happened and it was done by someone who should not have even been in this country.  Someone who was ALLOWED to enter ILLEGALLY over and over and over again.  ALLOWED to enter even though they had COMMITTED CRIMES when they were here before.  ALLOWED TO ENTER by a Democrat Party who wants to USE ILLEGALS to make sure that they WIN ELECTIONS for the next 50 YEARS.  What if the Democrat Party was COMPLETELY WILLING to SACRIFICE THOUSANDS OF AMERICANS LIVES in order to assure their political victories in the future.  Well, they are.  They have PROVEN that they are, and right now there is only ONE man who stands in the way of them achieving their goal no matter how many Americans die.  That man is our President, Donald J. Trump.  If he is PREVENTED from securing American by the DemoRATs, the so called news people, the corrupt judges in our courts, MANY more Americans WILL DIE at the hands of ILLEGAL ALIENS.  One of those people might just be someone you can't live without...  Think.  Learn the Truth. Vote Trump in 2020."
